Timestamp,Date,Time,Location,pm25,pm10,no2,o3,co,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Minneapolis-St. Paul-Bloomington,6,8,0.028,0.008,0.33,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,New York-Northern New Jersey-Long Island,17.9,19,0.025,0.009,0.2,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Plymouth,13,19,40,15,,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Swansea,15,25,28,,,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Glasgow,10,16,63,3,,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Edinburgh,11,17,51,7,,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Leeds,9,22,27,37,,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Manchester,14,27,47,16,,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Birmingham,15,,18,42,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,9,11,16,46,,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Causeway Bay,33.1,41.3,78.7,4.6,974.2,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,New Territories,25.7,50.4,57.4,4.3,850.7,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Kowloon,24.8,20,30.8,28.9,759.1,,
2019-01-03T14:00:00.000Z,2019-01-03,14:00:00.000,Central,18.7,26.8,60.2,12.9,875.1,,
2019-01-03T13:30:00.000Z,2019-01-03,13:30:00.000,Delhi,223.95,420.42,34.21,35.6,4070.0,,
2019-01-03T12:30:00.000Z,2019-01-03,12:30:00.000,Mumbai,66.83,174.26,40.46,63.71,1900,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Cleveland-Elyria-Mentor,10.8,18,0.009,0.02,0.2,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Detroit-Warren-Livonia,7,18,0.015,0.017,0,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,MONTEZUMA,,,,0.035,,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Minneapolis-St. Paul-Bloomington,8,7,0.035,0.004,0.33,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,New York-Northern New Jersey-Long Island,15,17,0.039,0.004,0.7,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Plymouth,12,19,43,11,,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Swansea,15,25,29,,,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Glasgow,10,16,61,4,,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Edinburgh,11,17,58,10,,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Leeds,9,22,22,35,,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Manchester,14,27,47,18,,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Birmingham,14,,20,39,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,9,11,27,33,,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Causeway Bay,36.3,45.6,84,3.3,974.2,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,New Territories,25.7,47.1,50.1,6,963.5,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Kowloon,24.2,26.9,30.3,10.7,794.7,,
2019-01-03T13:00:00.000Z,2019-01-03,13:00:00.000,Central,16.8,22.6,62.9,11.4,921.8,,
2019-01-03T13:30:00.000Z,2019-01-03,13:30:00.000,Delhi,198.06,301.71,23.97,37.35,1200,,
2019-01-03T12:30:00.000Z,2019-01-03,12:30:00.000,Mumbai,90,152.88,,67.22,2100,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Cleveland-Elyria-Mentor,8.9,17,0.006,0.019,0.2,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Detroit-Warren-Livonia,7.3,15,0.015,0.018,0,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,MONTEZUMA,,,,0.037,,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Minneapolis-St. Paul-Bloomington,10,6,0.031,0.004,0.29,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,New York-Northern New Jersey-Long Island,15,16,0.039,0.004,0.7,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Plymouth,12,18,45,9,,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Swansea,15,26,45,,,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Glasgow,10,16,60,7,,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Edinburgh,10,16,56,14,,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Leeds,9,22,34,32,,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Manchester,14,27,54,21,,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Birmingham,13,,18,37,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,9,15,37,32,,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Causeway Bay,35.5,44.4,85.5,3.6,974.2,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,New Territories,31.4,46.8,64.6,4.1,999.2,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Kowloon,9.1,20,81.4,22.4,872.3,,
2019-01-03T12:00:00.000Z,2019-01-03,12:00:00.000,Central,17.2,21.9,73.9,10.5,909.3,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,158.15,308.57,22.35,42.53,4170,,
2019-01-03T11:30:00.000Z,2019-01-03,11:30:00.000,Mumbai,130,152.88,,67.22,2100,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Cleveland-Elyria-Mentor,8.5,10,0.007,0.021,0.2,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Detroit-Warren-Livonia,7.9,7,0.02,0.018,0,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,MONTEZUMA,,,,0.036,,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Minneapolis-St. Paul-Bloomington,6,5,0.03,0.006,0.24,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,New York-Northern New Jersey-Long Island,12,17,0.034,0.001,0.4,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Plymouth,11,18,55,7,,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Swansea,15,25,54,,,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Glasgow,10,16,61,7,,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Edinburgh,11,16,58,18,,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Leeds,8,22,41,31,,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Manchester,14,27,55,24,,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Birmingham,13,,19,34,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,9,15,37,46,,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Causeway Bay,26.9,35.8,103.6,3.4,974.2,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,New Territories,33.2,52.1,53,1.3,999.2,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Kowloon,11.1,20.3,56.2,18.5,854.6,,
2019-01-03T11:00:00.000Z,2019-01-03,11:00:00.000,Central,17.2,21.3,90,5.6,953.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,136.25,210.13,71.28,8.16,400,,
2019-01-03T10:30:00.000Z,2019-01-03,10:30:00.000,Mumbai,134,152.88,,67.22,2100,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Cleveland-Elyria-Mentor,8.5,6,0.006,0.022,0.1,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Detroit-Warren-Livonia,7.2,7,0.014,0.022,0,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,MONTEZUMA,,,,0.036,,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Minneapolis-St. Paul-Bloomington,6,6,0.024,0.01,0.23,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,New York-Northern New Jersey-Long Island,13.9,17,0.031,0.001,0.28,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Plymouth,11,18,54,7,,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Swansea,15,27,72,,,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Glasgow,10,16,56,7,,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Edinburgh,10,17,59,23,,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Leeds,8,21,44,31,,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Manchester,14,27,63,31,,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Birmingham,13,,26,33,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,6,12,35,37,,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Causeway Bay,25.6,36.2,107.7,4.1,974.2,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,New Territories,19.1,20.2,57.8,6.6,999.2,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Kowloon,13.9,31.8,59.7,20.1,854.6,,
2019-01-03T10:00:00.000Z,2019-01-03,10:00:00.000,Central,17.9,23.8,95.5,7.6,864.6,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,168.25,310.35,24.44,38.49,1740,,
2019-01-03T09:30:00.000Z,2019-01-03,09:30:00.000,Mumbai,134,152.88,,67.22,2100,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Cleveland-Elyria-Mentor,12.1,4,0.004,0.023,0.1,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Detroit-Warren-Livonia,4.7,5,0.011,0.022,0,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,MONTEZUMA,,,,0.038,,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Minneapolis-St. Paul-Bloomington,7,6,0.018,0.022,0.15,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,New York-Northern New Jersey-Long Island,13.9,18,0.031,0.001,0.28,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Plymouth,11,18,54,6,,,
2019-01-03T00:00:00.000Z,2019-01-03,00:00:00.000,Swansea,11,26,49,,,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Glasgow,10,16,60,7,,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Edinburgh,10,16,62,27,,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Leeds,7,21,46,32,,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Manchester,14,26,63,32,,,
2019-01-03T09:00:00.000Z,2019-01-03,09:00:00.000,Birmingham,13,,41,32,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,8,21,69,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Causeway Bay,14.8,18.4,48.4,7,889.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,New Territories,15.7,18.2,43.7,11.4,724.4,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Kowloon,17.9,22.1,50.7,14.8,765.9,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Central,17.1,22.4,60,3,782.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,326.35,767.53,27.72,44.08,5120,,
2019-01-02T23:30:00.000Z,2019-01-02,23:30:00.000,Mumbai,273,152.88,,67.22,2100,,
2019-01-02T23:00:00.000Z,2019-01-02,23:00:00.000,Cleveland-Elyria-Mentor,16.8,25,0.014,0.013,0.3,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Detroit-Warren-Livonia,6.8,10,0.004,0.009,0,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,MONTEZUMA,,,,0.048,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Minneapolis-St. Paul-Bloomington,2,10,0.011,0.024,0.34,,
2019-01-02T21:00:00.000Z,2019-01-02,21:00:00.000,New York-Northern New Jersey-Long Island,13.9,15,0.026,0.001,0.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Plymouth,9,16,35,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Swansea,11,22,59,,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Glasgow,9,16,65,2,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Edinburgh,10,16,57,16,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Leeds,3,18,38,34,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Manchester,10,22,79,4,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Birmingham,9,,25,57,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,8,21,69,47,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Causeway Bay,14.8,18.4,48.4,7,889.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,New Territories,15.7,18.2,43.7,11.4,724.4,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Kowloon,17.9,22.1,50.7,14.8,765.9,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Central,17.1,22.4,60,3,782.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,326.35,767.53,27.72,44.08,5120,,
2019-01-02T23:30:00.000Z,2019-01-02,23:30:00.000,Mumbai,273,152.88,,67.22,2100,,
2019-01-02T23:00:00.000Z,2019-01-02,23:00:00.000,Cleveland-Elyria-Mentor,16.8,25,0.014,0.013,0.3,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Detroit-Warren-Livonia,6.8,10,0.004,0.009,0,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,MONTEZUMA,,,,0.048,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Minneapolis-St. Paul-Bloomington,2,10,0.011,0.024,0.34,,
2019-01-02T21:00:00.000Z,2019-01-02,21:00:00.000,New York-Northern New Jersey-Long Island,13.9,15,0.026,0.001,0.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Plymouth,9,16,35,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Swansea,11,22,59,,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Glasgow,9,16,65,2,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Edinburgh,10,16,57,16,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Leeds,3,18,38,34,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Manchester,10,22,79,4,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Birmingham,9,,25,57,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,8,21,69,47,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Causeway Bay,14.8,18.4,48.4,7,889.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,New Territories,15.7,18.2,43.7,11.4,724.4,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Kowloon,17.9,22.1,50.7,14.8,765.9,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Central,17.1,22.4,60,3,782.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,326.35,767.53,27.72,44.08,5120,,
2019-01-02T23:30:00.000Z,2019-01-02,23:30:00.000,Mumbai,273,152.88,,67.22,2100,,
2019-01-02T23:00:00.000Z,2019-01-02,23:00:00.000,Cleveland-Elyria-Mentor,16.8,25,0.014,0.013,0.3,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Detroit-Warren-Livonia,6.8,10,0.004,0.009,0,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,MONTEZUMA,,,,0.048,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Minneapolis-St. Paul-Bloomington,2,10,0.011,0.024,0.34,,
2019-01-02T21:00:00.000Z,2019-01-02,21:00:00.000,New York-Northern New Jersey-Long Island,13.9,15,0.026,0.001,0.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Plymouth,9,16,35,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Swansea,11,22,59,,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Glasgow,9,16,65,2,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Edinburgh,10,16,57,16,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Leeds,3,18,38,34,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Manchester,10,22,79,4,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Birmingham,9,,25,57,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,8,21,69,47,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Causeway Bay,14.8,18.4,48.4,7,889.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,New Territories,15.7,18.2,43.7,11.4,724.4,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Kowloon,17.9,22.1,50.7,14.8,765.9,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Central,17.1,22.4,60,3,782.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,326.35,767.53,27.72,44.08,5120,,
2019-01-02T23:30:00.000Z,2019-01-02,23:30:00.000,Mumbai,273,152.88,,67.22,2100,,
2019-01-02T23:00:00.000Z,2019-01-02,23:00:00.000,Cleveland-Elyria-Mentor,16.8,25,0.014,0.013,0.3,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Detroit-Warren-Livonia,6.8,10,0.004,0.009,0,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,MONTEZUMA,,,,0.048,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Minneapolis-St. Paul-Bloomington,2,10,0.011,0.024,0.34,,
2019-01-02T21:00:00.000Z,2019-01-02,21:00:00.000,New York-Northern New Jersey-Long Island,13.9,15,0.026,0.001,0.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Plymouth,9,16,35,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Swansea,11,22,59,,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Glasgow,9,16,65,2,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Edinburgh,10,16,57,16,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Leeds,3,18,38,34,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Manchester,10,22,79,4,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Birmingham,9,,25,57,,,
2019-01-03T05:00:00.000Z,2019-01-03,05:00:00.000,London,8,21,69,47,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Causeway Bay,14.8,18.4,48.4,7,889.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,New Territories,15.7,18.2,43.7,11.4,724.4,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Kowloon,17.9,22.1,50.7,14.8,765.9,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Central,17.1,22.4,60,3,782.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,326.35,767.53,27.72,44.08,5120,,
2019-01-02T23:30:00.000Z,2019-01-02,23:30:00.000,Mumbai,273,152.88,,67.22,2100,,
2019-01-02T23:00:00.000Z,2019-01-02,23:00:00.000,Cleveland-Elyria-Mentor,16.8,25,0.014,0.013,0.3,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Detroit-Warren-Livonia,6.8,10,0.004,0.009,0,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,MONTEZUMA,,,,0.048,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Minneapolis-St. Paul-Bloomington,2,10,0.011,0.024,0.34,,
2019-01-02T21:00:00.000Z,2019-01-02,21:00:00.000,New York-Northern New Jersey-Long Island,13.9,15,0.026,0.001,0.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Plymouth,9,16,35,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Swansea,11,22,59,,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Glasgow,9,16,65,2,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Edinburgh,10,16,57,16,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Leeds,3,18,38,34,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Manchester,10,22,79,4,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Birmingham,9,,25,57,,,
2019-01-02T20:00:00.000Z,2019-01-02,20:00:00.000,London,8,21,69,47,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Causeway Bay,14.8,18.4,48.4,7,889.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,New Territories,15.7,18.2,43.7,11.4,724.4,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Kowloon,17.9,22.1,50.7,14.8,765.9,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Central,17.1,22.4,60,3,782.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,326.35,767.53,27.72,44.08,5120,,
2019-01-02T23:30:00.000Z,2019-01-02,23:30:00.000,Mumbai,273,152.88,,67.22,2100,,
2019-01-02T23:00:00.000Z,2019-01-02,23:00:00.000,Cleveland-Elyria-Mentor,16.8,25,0.014,0.013,0.3,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Detroit-Warren-Livonia,6.8,10,0.004,0.009,0,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,MONTEZUMA,,,,0.048,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Minneapolis-St. Paul-Bloomington,2,10,0.011,0.024,0.34,,
2019-01-02T21:00:00.000Z,2019-01-02,21:00:00.000,New York-Northern New Jersey-Long Island,13.9,15,0.026,0.001,0.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Plymouth,9,16,35,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Swansea,11,22,59,,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Glasgow,9,16,65,2,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Edinburgh,10,16,57,16,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Leeds,3,18,38,34,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Manchester,10,22,79,4,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Birmingham,9,,25,57,,,
2019-01-02T20:00:00.000Z,2019-01-02,20:00:00.000,London,8,21,69,47,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Causeway Bay,14.8,18.4,48.4,7,889.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,New Territories,15.7,18.2,43.7,11.4,724.4,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Kowloon,17.9,22.1,50.7,14.8,765.9,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Central,17.1,22.4,60,3,782.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,326.35,767.53,27.72,44.08,5120,,
2019-01-02T23:30:00.000Z,2019-01-02,23:30:00.000,Mumbai,273,152.88,,67.22,2100,,
2019-01-02T23:00:00.000Z,2019-01-02,23:00:00.000,Cleveland-Elyria-Mentor,16.8,25,0.014,0.013,0.3,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Detroit-Warren-Livonia,6.8,10,0.004,0.009,0,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,MONTEZUMA,,,,0.048,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Minneapolis-St. Paul-Bloomington,2,10,0.011,0.024,0.34,,
2019-01-02T21:00:00.000Z,2019-01-02,21:00:00.000,New York-Northern New Jersey-Long Island,13.9,15,0.026,0.001,0.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Plymouth,9,16,35,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Swansea,11,22,59,,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Glasgow,9,16,65,2,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Edinburgh,10,16,57,16,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Leeds,3,18,38,34,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Manchester,10,22,79,4,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Birmingham,9,,25,57,,,
2019-01-02T20:00:00.000Z,2019-01-02,20:00:00.000,London,8,21,69,47,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Causeway Bay,14.8,18.4,48.4,7,889.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,New Territories,15.7,18.2,43.7,11.4,724.4,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Kowloon,17.9,22.1,50.7,14.8,765.9,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Central,17.1,22.4,60,3,782.8,,
2019-01-03T01:15:00.000Z,2019-01-03,01:15:00.000,Delhi,326.35,767.53,27.72,44.08,5120,,
2019-01-02T23:30:00.000Z,2019-01-02,23:30:00.000,Mumbai,273,152.88,,67.22,2100,,
2019-01-02T23:00:00.000Z,2019-01-02,23:00:00.000,Cleveland-Elyria-Mentor,16.8,25,0.014,0.013,0.3,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Detroit-Warren-Livonia,6.8,10,0.004,0.009,0,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,MONTEZUMA,,,,0.048,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Minneapolis-St. Paul-Bloomington,2,10,0.011,0.024,0.34,,
2019-01-02T21:00:00.000Z,2019-01-02,21:00:00.000,New York-Northern New Jersey-Long Island,13.9,15,0.026,0.001,0.2,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Plymouth,9,16,35,33,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Swansea,11,22,59,,,,
2019-01-02T22:00:00.000Z,2019-01-02,22:00:00.000,Glasgow,9,16,65,2,,,
