Timestamp,Date,Time,Text,User,Tag,Location ,Specific,General location
Fri Dec 28 14:48:03 ,Fri Dec 28,14:48:03,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,AmbitAerial,,"Johannesburg, South Africa",other,-
Fri Dec 28 14:48:00 ,Fri Dec 28,14:48:00,"All that smoke and smog in #NYC may make you think twice about commuting...
But #cycling is STILL healthier than dr… https://t.co/cNAOq1Lnr6",Cellino_Barnes,"NYC,cycling",New York,York,UK
Fri Dec 28 14:47:14 ,Fri Dec 28,14:47:14,"RT @ajplus: The accident happened at a power plant that burns over 3 million gallons of fuel oil a year.

Local officials have blamed the A…",loudandvocal,,United States,"United States,States",US
Fri Dec 28 14:47:11 ,Fri Dec 28,14:47:11,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,iseeyoujhb,,South Africa,other,-
Fri Dec 28 14:46:51 ,Fri Dec 28,14:46:51,"RT @StopAdaniCairns: The last thing India needs is more coal.

#StopAdani 

#auspol #qldpol 

#ClimateStrike #ExtinctionRebellion #SchoolSt…",PhotographixByJ,"StopAdani,auspol,qldpol,ClimateStrike,ExtinctionRebellion","Melbourne, Victoria",other,-
Fri Dec 28 14:46:37 ,Fri Dec 28,14:46:37,"RT @USRepKCastor: Appalling! Read how Trump/GOP are directing massive rollbacks of fundamental environmental protections, saddling American…",davisbates,,DC via The Bluegrass State,other,-
Fri Dec 28 14:46:28 ,Fri Dec 28,14:46:28,RT @MoHFW_INDIA: Vulnerable population are the people at the highest risk of their health being affected due to air pollution. These vulner…,abilash442,,,n/a,-
Fri Dec 28 14:46:26 ,Fri Dec 28,14:46:26,"RT @GURJARMAVI: #ModiAtMahilaAdhiveshan
Modi govt provided LPG connections under Ujjwala Yojana to 5.8 crore poor women which has not only…",DetheEshaSen,ModiAtMahilaAdhiveshan,,n/a,-
Fri Dec 28 14:46:20 ,Fri Dec 28,14:46:20,"RT @USRepKCastor: Appalling! Read how Trump/GOP are directing massive rollbacks of fundamental environmental protections, saddling American…",LCVoters,,"Washington, D.C.",Washington,US
Fri Dec 28 14:45:19 ,Fri Dec 28,14:45:19,YIKES!,RFCorsi,,"Massachusetts, USA","us,US,Massachusetts",US
Fri Dec 28 14:45:18 ,Fri Dec 28,14:45:18,"RT @dpradhanbjp: Due to massive air pollution in Delhi, we are also coming up with a CNG green corridor connecting Delhi with it’s neighbou…",HemanataSahoo,,,n/a,-
Fri Dec 28 14:45:02 ,Fri Dec 28,14:45:02,Few Apparent Problems with Air at the Moment near Croydon - Park Lane (Pollution Low : 1),breathinglondon,,London,London,UK
Fri Dec 28 14:44:45 ,Fri Dec 28,14:44:45,"RT @PIB_India: Comprehensive and Coordinated Efforts Required to Free Delhi of Air and Water #pollution : @nitin_gadkari 
Union Minister @n…",56perumal,pollution,kanyakumari tamilnadu,other,-
Fri Dec 28 14:44:01 ,Fri Dec 28,14:44:01,RT @ABC: Indian authorities order firefighters to sprinkle water from high-rise buildings to settle dust and stop garbage fires amid air po…,Osuaggrad1,,,n/a,-
Fri Dec 28 14:43:57 ,Fri Dec 28,14:43:57,These vertical gardens are cleaning up air pollution!  https://t.co/zPuGglTwAt,MotherEarthTree,,"Hamilton, Ontario",other,-
Fri Dec 28 14:43:21 ,Fri Dec 28,14:43:21,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",jish_fish,,,n/a,-
Fri Dec 28 14:43:17 ,Fri Dec 28,14:43:17,"RT @GilesBruce: Indiana is No. 41 in the 2018 state health rankings thanks, in part, to its high smoking rates, air pollution and a low pro…",nwi_lauralane,,#NWIndiana,Indiana,US
Fri Dec 28 14:43:11 ,Fri Dec 28,14:43:11,"RT @ajplus: The accident happened at a power plant that burns over 3 million gallons of fuel oil a year.

Local officials have blamed the A…",_valentineeeeee,,,n/a,-
Fri Dec 28 14:42:55 ,Fri Dec 28,14:42:55,"LOL, do you send these kinds of notices to the power plants, refineries, MagCorp, Rio Tinto, Union Pacific, retail… https://t.co/7hqvUjjAlr",GenreZero,,,n/a,-
Fri Dec 28 14:42:36 ,Fri Dec 28,14:42:36,RT @NYTimesPR: .@EricLiptonNYT spoke about his reporting with @JoyAnnReid @MSNBC https://t.co/r0eXFWBr1Y https://t.co/h7FTeApVWL,EricLiptonNYT,,"Washington, DC",Washington,US
Fri Dec 28 14:42:22 ,Fri Dec 28,14:42:22,"RT @USRepKCastor: Appalling! Read how Trump/GOP are directing massive rollbacks of fundamental environmental protections, saddling American…",NCfarmer321,,,n/a,-
Fri Dec 28 14:42:14 ,Fri Dec 28,14:42:14,Nice guesture,Baipatra,,India,India,IN
Fri Dec 28 14:42:01 ,Fri Dec 28,14:42:01,"RT @wef: Europe’s dirty air kills 400,000 people every year https://t.co/RPbNKEf8fE #pollution #environment https://t.co/rNvvycKd82",RakeshSood1960,"pollution,environment",,n/a,-
Fri Dec 28 14:41:54 ,Fri Dec 28,14:41:54,"RT @CongressDahan: Why are MiLords, @ArvindKejriwal , Seku-Liars, Liberals, Communists not blaming Christmas for Delhi pollution like they…",ChakdeIndia11,,,n/a,-
Fri Dec 28 14:41:53 ,Fri Dec 28,14:41:53,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,MissWatkins09,,Whiston Willis Primary Academy,other,-
Fri Dec 28 14:41:48 ,Fri Dec 28,14:41:48,RT @Oldblackdragon: @realDonaldTrump Oh yes... Back when we were starting to have trouble breathing outside? When the air and water were be…,LynSimpson9,,Canada,other,-
Fri Dec 28 14:41:29 ,Fri Dec 28,14:41:29,"RT @EricLiptonNYT: PART III:  How Much Is Clean Air Worth To YOU? Scene: HOUSTON, Tx. The Obama EPA moved in Dec. 2016 to mandate that nine…",mickeyhawk,,"Columbus, Ohio area","us,US,Ohio",US
Fri Dec 28 14:40:02 ,Fri Dec 28,14:40:02,"RT @WHOThailand: Air pollution may not always be visible, but it can be deadly.
More information, please visit https://t.co/lW56Ex7pGm http…",MayakiCaleb,,,n/a,-
Fri Dec 28 14:40:01 ,Fri Dec 28,14:40:01,RT @gazza_d: A reminder of how much strain driving puts on the NHS. And people want free parking. They may as well hand out free cigarettes…,KitAllwinter,,Leeds/Manchester/Durham,"Manchester,Leeds",UK
Fri Dec 28 14:39:58 ,Fri Dec 28,14:39:58,@realDonaldTrump Oh yes... Back when we were starting to have trouble breathing outside? When the air and water wer… https://t.co/oubhMWUugD,Oldblackdragon,,Earth,other,-
Fri Dec 28 14:39:43 ,Fri Dec 28,14:39:43,"RT @USRepKCastor: Appalling! Read how Trump/GOP are directing massive rollbacks of fundamental environmental protections, saddling American…",cagney1991,,South Florida,Florida,US
Fri Dec 28 14:38:43 ,Fri Dec 28,14:38:43,Germany Is Planning Free Public Transit to Fight Air Pollution (y no en diesel) https://t.co/TfagXJOfUD… https://t.co/QLJ66QDQqp,lobodelasnieves,,Colombia,other,-
Fri Dec 28 14:38:39 ,Fri Dec 28,14:38:39,"RT @UtahDEQ: Once the storm dies down, there will be plenty of snow on the ground and an inversion is likely to start building. Avoid burni…",Strykes,,"Layton, UT",other,-
Fri Dec 28 14:38:03 ,Fri Dec 28,14:38:03,"#Trump’s @EPA is reluctant to punish law-breaking polluters

Under Trump admin #EPA is more likely to give polluter… https://t.co/D0MZ51A8pN",MtWestStrategy,"Trump,EPA",,n/a,-
Fri Dec 28 14:37:36 ,Fri Dec 28,14:37:36,2018-12-28 - 15:24:00 - #onpot national have pollution and Essex of Coming News - air Financial Worsens lead it hid… https://t.co/jLcS4kLGAT,6F7899,onpot,,n/a,-
Fri Dec 28 14:36:41 ,Fri Dec 28,14:36:41,"RT @YaleE360: If we removed all aerosol pollution emissions today, within a year or two the world would warm between half of a degree and 1…",rohitreads,,New Delhi,Delhi,IN
Fri Dec 28 14:36:00 ,Fri Dec 28,14:36:00,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,GreenKingCom,,,n/a,-
Fri Dec 28 14:35:48 ,Fri Dec 28,14:35:48,RT @KimInHighWater: VA Air Pollution Control Board: Stop Environmental Racism in Virginia. Stop the Fracked-gas Compressor Station. - Sign…,owlgirl574,,"Lincoln, MA",other,-
Fri Dec 28 14:34:57 ,Fri Dec 28,14:34:57,"RT @DaikinIndia: #GoodNews! To help control air pollution from toxic wastes, the Central Pollution Control Board has directed to strictly i…",praveensekar94,GoodNews,,n/a,-
Fri Dec 28 14:34:48 ,Fri Dec 28,14:34:48,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,ssottoli,,New York ,York,UK
Fri Dec 28 14:34:47 ,Fri Dec 28,14:34:47,"RT @EricLiptonNYT: PART III:  How Much Is Clean Air Worth To YOU? Scene: HOUSTON, Tx. The Obama EPA moved in Dec. 2016 to mandate that nine…",RedneckGaijin,,"Livingston, Texas",Texas,US
Fri Dec 28 14:34:13 ,Fri Dec 28,14:34:13,EPA Air Chief Bill Wehrum told @environment the purpose behind redoing the cost benefit analysis of the 2012 toxic… https://t.co/VcjxkyTttT,amenasaiyid,,Washington DC,Washington,US
Fri Dec 28 14:34:13 ,Fri Dec 28,14:34:13,"The Electric Utility Sector, environmental groups and state air officials all want the 2012 limits to stay to maint… https://t.co/VpHCShRvaM",amenasaiyid,,Washington DC,Washington,US
Fri Dec 28 14:33:53 ,Fri Dec 28,14:33:53,"RT @knowledgEnWisdm: The Government as well as people will take part in reforestation projects to control the Air Pollution.

There will be…",Crescent_looks,,"Lahore, Pakistan",other,-
Fri Dec 28 14:33:53 ,Fri Dec 28,14:33:53,"even if this was true, animal agriculture is literally one of the leading contributors to air and water pollution P… https://t.co/xgJRjCbrri",perrieg_,,,n/a,-
Fri Dec 28 14:33:41 ,Fri Dec 28,14:33:41,"RT @CongressDahan: Why are MiLords, @ArvindKejriwal , Seku-Liars, Liberals, Communists not blaming Christmas for Delhi pollution like they…",satishgarg53,,TriCity,other,-
Fri Dec 28 14:33:40 ,Fri Dec 28,14:33:40,"The rapid #urbanization, population growth and the #megacities of the future will have big impact on #climatechange… https://t.co/aT55wwbbve",Kohonsi,"urbanization,megacities,climatechange",Finland,other,-
Fri Dec 28 14:33:18 ,Fri Dec 28,14:33:18,"RT @ajplus: The accident happened at a power plant that burns over 3 million gallons of fuel oil a year.

Local officials have blamed the A…",alonzo_31,,"Miami, FL",other,-
Fri Dec 28 14:33:08 ,Fri Dec 28,14:33:08,"Let's segregate our waste with _WeMeanToClean and reduce our contribution to air and water pollution
Visit:… https://t.co/QfkaEQyT8i",ArunAgarwal__,,"New Delhi, India","India,Delhi",IN
Fri Dec 28 14:33:01 ,Fri Dec 28,14:33:01,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,KachrooOgra,,Johannesburg,other,-
Fri Dec 28 14:32:25 ,Fri Dec 28,14:32:25,"RT @knowledgEnWisdm: The Government as well as people will take part in reforestation projects to control the Air Pollution.

There will be…",OfficialDadiAmi,,Pakistan | Yazman | Bahawalpur,other,-
Fri Dec 28 14:32:14 ,Fri Dec 28,14:32:14,RT @pupupurple: if that really was an explosion and not aliens then i’m even more worried about the air pollution there must be now 😫🥺,gomezk__,,,n/a,-
Fri Dec 28 14:32:07 ,Fri Dec 28,14:32:07,RT @EricLiptonNYT: SO WHAT DOES TRUMP EPA DO? It rejects the Obama-era plan. Essentially says  don't need to upgrade air pollution controls…,Americanforsure,,,n/a,-
Fri Dec 28 14:32:06 ,Fri Dec 28,14:32:06,"RT @ajplus: The accident happened at a power plant that burns over 3 million gallons of fuel oil a year.

Local officials have blamed the A…",Genetitz,,,n/a,-
Fri Dec 28 14:31:59 ,Fri Dec 28,14:31:59,"The Government as well as people will take part in reforestation projects to control the Air Pollution.

There will… https://t.co/MGNSft1Jcv",knowledgEnWisdm,,,n/a,-
Fri Dec 28 14:30:45 ,Fri Dec 28,14:30:45,"RT @wef: Europe’s dirty air kills 400,000 people every year https://t.co/RPbNKEf8fE #pollution #environment https://t.co/rNvvycKd82",CkraliszManning,"pollution,environment",,n/a,-
Fri Dec 28 14:30:28 ,Fri Dec 28,14:30:28,"Let's segregate our waste with @_WeMeanToClean and reduce our contribution to air and water pollution
Visit:… https://t.co/1xtioJUx6k",sureshkumar0023,,"New Delhi, India","India,Delhi",IN
Fri Dec 28 14:30:25 ,Fri Dec 28,14:30:25,"Let's segregate our waste with @_WeMeanToClean and reduce our contribution to air and water pollution
Visit:… https://t.co/EvXEog26RJ",SwatiBhalla23,,"New Delhi, India","India,Delhi",IN
Fri Dec 28 14:30:14 ,Fri Dec 28,14:30:14,"Let's segregate our waste with @_WeMeanToClean and reduce our contribution to air and water pollution
Visit:… https://t.co/4dPbpNycKY",ManishKhurana,,"New Delhi, Delhi",Delhi,IN
Fri Dec 28 14:30:13 ,Fri Dec 28,14:30:13,"Let's segregate our waste with @_WeMeanToClean and reduce our contribution to air and water pollution
Visit:… https://t.co/66LnSUQ9q8",SaafDilli,,"New Delhi, India","India,Delhi",IN
Fri Dec 28 14:30:05 ,Fri Dec 28,14:30:05,@MartynReah No fresh air here in Colombo today! 10k walk to explore but not good for the lungs! #pollution… https://t.co/Jw6DFMf6Fl,missclokePE,pollution,"Penang, Malaysia",other,-
Fri Dec 28 14:29:03 ,Fri Dec 28,14:29:03,RT @haaretzcom: A Palestinian scrap metal collector was returning to his West Bank town after burning wires when Israeli Border Police appa…,rehamah,,somewhere in the 90's,other,-
Fri Dec 28 14:28:20 ,Fri Dec 28,14:28:20,@ABC Horrid air pollution,Septembers_Song,,Coastal Georgia ,Georgia,US
Fri Dec 28 14:28:12 ,Fri Dec 28,14:28:12,.@EricLiptonNYT spoke about his reporting with @JoyAnnReid @MSNBC https://t.co/r0eXFWBr1Y,NYTimesPR,,"New York, NY",York,UK
Fri Dec 28 14:27:59 ,Fri Dec 28,14:27:59,"RT @CongressDahan: Why are MiLords, @ArvindKejriwal , Seku-Liars, Liberals, Communists not blaming Christmas for Delhi pollution like they…",khaitan48,,"Guwahati, India","India,Guwahati",IN
Fri Dec 28 14:27:46 ,Fri Dec 28,14:27:46,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Serabbi,,,n/a,-
Fri Dec 28 14:26:27 ,Fri Dec 28,14:26:27,if that really was an explosion and not aliens then i’m even more worried about the air pollution there must be now 😫🥺,pupupurple,,,n/a,-
Fri Dec 28 14:26:19 ,Fri Dec 28,14:26:19,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,fhcandia,,"Tomé, Chile",other,-
Fri Dec 28 14:26:08 ,Fri Dec 28,14:26:08,RT @dave0dave0: @andreasgraf My favourite 2018 energy thread was: Greenpeace analysis on air pollution from the @esa's new #TROPOMI satelli…,andreasgraf,TROPOMI,"Brussels, Belgium","us,US",US
Fri Dec 28 14:25:13 ,Fri Dec 28,14:25:13,"RT @Gardiner_Beth: Excited to see my book, Choked: Life and Breath in the Age of Air Pollution, on the @FT's ""What we'll be reading next ye…",ASuttonResident,,Sutton,other,-
Fri Dec 28 14:23:49 ,Fri Dec 28,14:23:49,RT @alfonslopeztena: How to make climate change doubters pay a political price — Leaders who refuse to acknowledge the public health conseq…,Cohen_jp,,M45 The Pleiades,other,-
Fri Dec 28 14:23:40 ,Fri Dec 28,14:23:40,RT @foundmyfitness: A new analysis of 205 published studies finds that air pollution is linked to adverse effects on childhood health inclu…,iamshinerk,,India,India,IN
Fri Dec 28 14:23:28 ,Fri Dec 28,14:23:28,"RT @GURJARMAVI: #ModiAtMahilaAdhiveshan
Modi govt provided LPG connections under Ujjwala Yojana to 5.8 crore poor women which has not only…",SahilBishnoi883,ModiAtMahilaAdhiveshan,"Jaipur, India","India,Jaipur",IN
Fri Dec 28 14:23:25 ,Fri Dec 28,14:23:25,"RT @HeidiHmoretti: And air pollution is often highest in the home due to use of chemical cleaners, surface finishes and more. https://t.co/…",iamshinerk,,India,India,IN
Fri Dec 28 14:23:12 ,Fri Dec 28,14:23:12,"RT @AntonioArellano: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harm…",lilypadland,,"Tucson, AZ",other,-
Fri Dec 28 14:23:01 ,Fri Dec 28,14:23:01,RT @ABC: Indian authorities order firefighters to sprinkle water from high-rise buildings to settle dust and stop garbage fires amid air po…,mikeenright7,,"ÜT: 42.310626,-83.400511",other,-
Fri Dec 28 14:22:42 ,Fri Dec 28,14:22:42,"RT @ajplus: The accident happened at a power plant that burns over 3 million gallons of fuel oil a year.

Local officials have blamed the A…",JabarieD,,"New York, NY",York,UK
Fri Dec 28 14:22:35 ,Fri Dec 28,14:22:35,"RT @StopAdaniCairns: The last thing India needs is more coal.

#StopAdani 

#auspol #qldpol 

#ClimateStrike #ExtinctionRebellion #SchoolSt…",Ozecrivaine,"StopAdani,auspol,qldpol,ClimateStrike,ExtinctionRebellion",Adelaide,other,-
Fri Dec 28 14:22:23 ,Fri Dec 28,14:22:23,RT @CPCB_OFFICIAL: CPCB along with Concerned agency doused the burning of waste/garbage in the area to avoid Air Pollution. Reach out to us…,sanjai2july,,UP,other,-
Fri Dec 28 14:22:20 ,Fri Dec 28,14:22:20,"RT @kim_harding: Each car in London costs NHS and society £8,000 due to air pollution, report finds https://t.co/ov6GbONOCw 'We know the he…",BristolCycling,,"Bristol, United Kingdom",United Kingdom,UK
Fri Dec 28 14:22:14 ,Fri Dec 28,14:22:14,RT @EricLiptonNYT: SO WHAT DOES TRUMP EPA DO? It rejects the Obama-era plan. Essentially says  don't need to upgrade air pollution controls…,stevebrowntx,,"Fort Bend County, TX",other,-
Fri Dec 28 14:21:29 ,Fri Dec 28,14:21:29,RT @pedalmeapp: Blimey. https://t.co/Ax1cLtNU4t,JustinDWMorgan,,"Copenhagen, Denmark",other,-
Fri Dec 28 14:21:26 ,Fri Dec 28,14:21:26,"RT @EricLiptonNYT: PART III:  How Much Is Clean Air Worth To YOU? Scene: HOUSTON, Tx. The Obama EPA moved in Dec. 2016 to mandate that nine…",stevebrowntx,,"Fort Bend County, TX",other,-
Fri Dec 28 14:21:17 ,Fri Dec 28,14:21:17,"RT @commondreams: ""Fossil fuels cause so much danger from climate change and air pollution, but freak accidents like this go to show that m…",Snarkolicious,,,n/a,-
Fri Dec 28 14:21:08 ,Fri Dec 28,14:21:08,@AamAadmiParty @ArvindKejriwal @UNEnvironment @TimesNow @timesofindia @htTweets @the_hindu @MoHFW_INDIA… https://t.co/7bMi9Nwb1Y,IndianHoonME,,Delhi,Delhi,IN
Fri Dec 28 14:20:50 ,Fri Dec 28,14:20:50,"RT @commondreams: ""Fossil fuels cause so much danger from climate change and air pollution, but freak accidents like this go to show that m…",XonEarth,,The Americas,America,US
Fri Dec 28 14:20:33 ,Fri Dec 28,14:20:33,RT @gazza_d: A reminder of how much strain driving puts on the NHS. And people want free parking. They may as well hand out free cigarettes…,NigelShoosmith,,UK.... for now.,UK,UK
Fri Dec 28 14:20:03 ,Fri Dec 28,14:20:03,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Greystoke,,NoVA,other,-
Fri Dec 28 14:19:24 ,Fri Dec 28,14:19:24,RT @KimInHighWater: VA Air Pollution Control Board: Stop Environmental Racism in Virginia. Stop the Fracked-gas Compressor Station. - Sign…,MothersOutFront,,,n/a,-
Fri Dec 28 14:19:20 ,Fri Dec 28,14:19:20,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,marinavanzyl,,,n/a,-
